"","prim_key","car1","car3","car5","RoA","log_total_asset","SUE_earcalldate","leverage","GVKEY","fyear_qtr","cogs_growth_last_year_qtr","sales_growth_last_year_qtr","cash_ratio","debt_assets","debt_capital","cogs_growth_last_qtr","sales_growth_last_qtr","doc_tot_toks_num_pr","doc_tot_toks_num_qna","doc_sents_num_pr","doc_sents_num_qna","ebitda","workingcap","oper_lev","quick_ratio","curr_ratio","cash_conversion","inv_turn","asset_turn","doc_wl_sents_num_pr","doc_wl_sents_num_qna","filt_wl_toks_pr","filt_wl_toks_qna","doc_wl_senti_mean_pr","doc_wl_senti_std_pr","doc_wl_lex_vol_pr","doc_wl_ttr_pr","doc_wl_mtld_pr","doc_wl_senti_mean_qna","doc_wl_senti_std_qna","doc_wl_lex_vol_qna","doc_wl_ttr_qna","doc_wl_mtld_qna","doc_senti_pr","doc_senti_qna","fogIndex_pr","fogIndex_qna"
"4156","GV_018487_2017Q4",0.1019187,0.1535562,0.1275429,-0.6872783,-0.1613238,-0.05230231,-0.003153197,"GV_018487","2017Q4",0.2156517,0.1142689,1.607,0.681,0.523,0.0246957,0.04273786,5477,6318,214,343,-21.981,519.233,5.759571,2.025,2.036,13.109,30.891,0.328,34,14,46,18,0.4226559,0.4601642,893,0.4120941,89.3,0.2409009,0.310158,2348,0.2644804,86.07776,0.107,0.104,15.22,13.59
"4157","GV_018487_2018Q4",0.001153363,-0.09997542,-0.09548821,-0.4540652,-0.07578796,0.1544509,-0.00209974,"GV_018487","2018Q4",0.05729671,0.05700653,1.648,0.759,0.603,0.05870593,0.02779103,4465,7200,190,372,-15.377,703.816,3.676842,1.915,1.925,6.478,31.279,0.327,33,20,45,28,0.5470121,0.3067008,907,0.4178611,93.40391,0.2205038,0.3192538,3186,0.2215945,89.91299,0.135,0.1,15.81,14.66
"4158","GV_184899_2011Q1",0.005716254,0.01268527,0.009699432,-0.1615743,0.3867253,NA,NA,"GV_184899","2011Q1",0.08234308,0.02562014,NA,0.659,0.297,0.008692924,-0.09079376,2659,3139,110,130,-0.534,NA,11.00637,NA,NA,46,NA,0.687,4,10,9,13,0.54725,0.111728,108,0.6574074,75.44903,0.2778448,0.3503014,1900,0.2668421,65.53854,0.076,0.116,18.95,18.27
"4159","GV_184899_2012Q1",0.03190095,-0.004249697,0.001283362,-0.006671665,0.3608771,0.05416165,NA,"GV_184899","2012Q1",-0.04088566,0.03763336,NA,0.636,0.283,0.006455542,-0.0299057,2022,1892,83,97,72.644,NA,3.417863,NA,NA,36.36,NA,0.681,4,1,11,1,0.57595,0.3921783,103,0.6893204,78.00698,0.2180552,0.2890187,472,0.4216102,83.5568,0.075,0.088,15.37,11.94
"4160","GV_184899_2013Q1",0.02391157,0.004484926,-0.02006897,-0.0006372614,0.4136047,0.03754521,NA,"GV_184899","2013Q1",0.1917116,0.1861883,NA,0.618,0.265,-0.03789783,-0.1018622,1883,1881,69,97,81.231,NA,8.749775,NA,NA,28.448,NA,0.793,2,0,3,0,0.6846,0.3720796,62,0.6935484,52.8284,0.2620593,0.2862864,624,0.4022436,82.30878,0.08,0.112,23.37,0.4
"4161","GV_184899_2014Q1",0.04966453,0.01382782,-0.009446469,-0.04969683,0.4548404,-0.606949,NA,"GV_184899","2014Q1",-0.1049326,-0.1168193,NA,0.629,0.27,-0.1416855,-0.1697498,1823,2260,71,126,59.076,NA,9.289944,NA,NA,24.31,NA,0.788,0,5,0,8,0,0,1,1,0,0.2389024,0.2723909,835,0.3556886,95.30794,0.061,0.116,0.4,13.79
"4162","GV_184899_2015Q1",0.03602115,0.02655897,-0.02182432,-0.02044162,0.5521918,0.5026825,NA,"GV_184899","2015Q1",0.07372895,0.09704295,NA,0.655,0.29,-0.07292802,-0.1149921,1967,3608,79,199,87.044,NA,7.243429,NA,NA,21.802,NA,0.662,6,6,8,7,0.5403,0.2690189,151,0.6490066,79.61182,0.1744156,0.2978986,1389,0.2958963,100.379,0.081,0.087,16.7,14.74
"4163","GV_184899_2016Q1",-0.003885663,-0.01287748,0.003220328,0.008678381,0.5858863,-0.05450262,NA,"GV_184899","2016Q1",0.07017402,0.08156719,NA,0.668,0.305,-0.09456009,-0.1142181,1802,4960,85,270,105.811,NA,48.25377,NA,NA,15.833,NA,0.649,5,5,17,4,0.52136,0.3295312,128,0.6796875,88.95253,0.2345564,0.3148562,2045,0.2581907,99.0378,0.078,0.103,18.05,12.8
"4164","GV_184899_2017Q1",0.07288893,0.0565549,0.07256815,0.01298599,0.6268279,-0.2392001,NA,"GV_184899","2017Q1",0.08978913,0.09597225,NA,0.663,0.296,-0.1382345,-0.1244561,1992,5351,90,310,122.742,NA,30.87374,NA,NA,16.277,NA,0.652,13,6,23,7,0.4022846,0.2894574,316,0.4905063,72.20839,0.1816893,0.3290891,2024,0.2455534,97.57537,0.076,0.087,16.18,13.97
"4165","GV_184899_2018Q1",-0.06487898,-0.04403606,-0.01937921,0.03998172,0.6698975,0.1679485,NA,"GV_184899","2018Q1",-0.02423845,-0.01492358,NA,0.644,0.275,-0.09031562,-0.1241694,1746,3421,82,188,132.035,NA,-49.08213,NA,NA,18.048,NA,0.627,6,4,12,6,0.4071833,0.5543607,153,0.620915,69.14423,0.1641825,0.2954206,1421,0.2878255,98.01099,0.087,0.082,18.83,6.6
"4166","GV_184899_2019Q1",-0.04860884,-0.03508157,-0.04286607,0.07491286,0.7619902,-0.2947323,-0.004950182,"GV_184899","2019Q1",-0.04145697,0.004773437,NA,0.655,0.284,-0.1090905,-0.08011499,1429,4296,57,209,186.54,NA,2.461291,NA,NA,19.988,NA,0.569,4,8,6,6,0.706125,0.1191617,111,0.7117117,95.23295,0.2265061,0.3322556,2124,0.2269303,92.69098,0.068,0.106,18.33,11.07
"4167","GV_184899_2011Q2",0.006021004,0.03054802,0.0152787,-0.005606454,0.3743765,NA,NA,"GV_184899","2011Q2",-0.03574261,-0.04390039,NA,0.657,0.291,-0.08049588,-0.004676398,1917,525,80,23,70.15,NA,-7.576951,NA,NA,46,NA,0.686,3,1,7,1,0.2786667,0.4826648,104,0.7115385,88.8249,0.45142,0.5202293,172,0.5930233,59.15746,0.051,0.142,18.88,18.36
"4168","GV_184899_2012Q2",-0.02556198,-0.1083161,0.04111117,0.128017,0.3750751,-0.008911322,NA,"GV_184899","2012Q2",0.1160322,0.175221,NA,0.63,0.283,0.06994147,0.1273011,2041,2173,83,94,133.178,NA,7.911673,NA,NA,36.36,NA,0.69,5,1,14,1,0.65902,0.1956769,129,0.6666667,101.2057,0.2998581,0.3176037,1069,0.3292797,97.74409,0.084,0.104,18.07,25.73
"4169","GV_184899_2013Q2",0.003512604,-0.004081133,-0.007144285,-0.007330095,0.4250431,-0.07541737,NA,"GV_184899","2013Q2",0.2618102,0.1822582,NA,0.618,0.263,0.1328773,0.1235661,2151,3411,84,150,81.347,NA,10.64231,NA,NA,28.448,NA,0.786,5,4,6,5,0.66926,0.2192023,142,0.6338028,74.79623,0.2297701,0.3768941,1696,0.276533,89.10466,0.087,0.109,18.12,15.46
"4170","GV_184899_2014Q2",-0.02106582,0.01250161,0.007257394,0.02524714,0.488261,-0.1182676,NA,"GV_184899","2014Q2",-0.1307843,-0.1074885,NA,0.631,0.27,0.100157,0.1354365,1950,3222,80,172,100.724,NA,2.975017,NA,NA,24.31,NA,0.743,5,2,11,2,0.09126,0.2683728,118,0.6271186,51.23684,0.2516155,0.3069874,1146,0.3062827,88.39567,0.056,0.113,15.88,7.81
"4171","GV_184899_2015Q2",0.07121383,0.05553128,0.05895513,0.1007475,0.5911551,0.08115761,NA,"GV_184899","2015Q2",0.09930093,0.1511519,NA,0.666,0.301,0.1263583,0.1914392,2009,3826,86,208,170.353,NA,2.478727,NA,NA,21.802,NA,0.639,4,2,5,3,0.7,0.0861277,82,0.7195122,72.88889,0.2591329,0.3191771,1429,0.2904129,101.8974,0.098,0.111,16.98,14.33
"4172","GV_184899_2016Q2",0.02217328,0.004181086,-0.00757051,0.1080831,0.6243157,0.10983,NA,"GV_184899","2016Q2",0.01968553,0.0285121,NA,0.664,0.297,0.07321921,0.1329944,1824,4636,79,247,185.391,NA,2.442396,NA,NA,15.833,NA,0.638,5,2,10,2,0.2753,0.3031701,119,0.6806723,81.17677,0.1623774,0.296501,1970,0.257868,95.0953,0.052,0.08,17.92,10.76
"4173","GV_184899_2017Q2",0.05222897,0.05002427,0.06556779,0.1379165,0.6553569,0.01537263,NA,"GV_184899","2017Q2",0.04676136,0.06822897,NA,0.66,0.294,0.03084566,0.104314,1899,4666,87,224,223.289,NA,3.306648,NA,NA,16.277,NA,0.636,10,10,19,12,0.4194,0.3408683,244,0.5696721,92.86412,0.2116278,0.2943629,2499,0.2240896,93.39905,0.081,0.093,18.28,13.97
"4174","GV_184899_2018Q2",0.03943394,0.02559,0.05605838,0.1846154,0.6948508,0.1953122,NA,"GV_184899","2018Q2",0.01379778,0.02525252,NA,0.64,0.276,0.07102912,0.1493532,1526,3810,69,210,243.03,NA,3.613989,NA,NA,18.048,NA,0.609,12,12,18,17,0.411825,0.3264728,230,0.573913,108.73,0.2738033,0.2918717,1842,0.2470141,90.39762,0.084,0.119,15.85,13.44
"4175","GV_184899_2019Q2",-0.07695446,-0.03584907,-0.005924248,0.1986015,0.7767539,-0.6373527,-0.004956758,"GV_184899","2019Q2",-0.01906537,0.005004839,NA,0.655,0.289,0.0960484,0.1496179,1460,3955,66,228,274.289,NA,5.297162,NA,NA,19.988,NA,0.534,3,5,5,4,0.2155,0.5521542,71,0.7464789,74.70778,0.2517605,0.3054309,1511,0.2819325,103.1905,0.065,0.102,20.75,12.9
"4176","GV_184899_2010Q3",-0.01058062,-0.02077199,-0.02496143,-0.001113614,0.3642784,NA,NA,"GV_184899","2010Q3",-0.08213904,-0.08818879,NA,0.644,0.289,0.03995649,0.03464193,2937,4281,125,213,79.036,NA,5.026336,NA,NA,4.951,NA,0.729,15,7,24,9,0.5122733,0.2857288,349,0.5272206,92.64043,0.2285333,0.3450891,2103,0.2572515,89.19485,0.076,0.092,14.82,11.85
"4177","GV_184899_2011Q3",-0.002516489,-0.04062182,0.03733562,-0.03997319,0.350677,NA,NA,"GV_184899","2011Q3",-0.03588044,-0.03842264,NA,0.653,0.287,0.03980784,0.04056967,2320,1219,95,64,73.649,NA,-4.235498,NA,NA,46,NA,0.67,8,10,14,11,0.489175,0.4070548,201,0.60199,81.88026,0.1685794,0.3004149,615,0.3918699,103.8971,0.046,0.093,16.81,7.4
"4178","GV_184899_2012Q3",-0.1209881,-0.1222664,-0.07067686,0.2164229,0.3959212,0.4576198,NA,"GV_184899","2012Q3",0.1579743,0.2522755,NA,0.624,0.28,0.07888528,0.1087956,2124,1969,87,90,176.281,NA,5.799726,NA,NA,36.36,NA,0.718,3,3,7,4,0.7325333,0.2051732,83,0.6987952,70.88911,0.2175595,0.2834818,905,0.3381215,100.3791,0.083,0.071,16.86,14.04
"4179","GV_184899_2013Q3",-0.03468278,0.002501415,0.03505498,0.07509002,0.4432926,0.09738002,NA,"GV_184899","2013Q3",0.1348912,0.07661027,NA,0.622,0.264,-0.02963424,0.00971234,1882,1437,78,78,129.633,NA,6.567578,NA,NA,28.448,NA,0.802,1,1,1,1,0,0,34,0.7647059,40.46,0.2821231,0.2980122,486,0.4526749,83.36679,0.053,0.13,17.13,15.3
"4180","GV_184899_2014Q3",0.0225538,0.006237206,0.04426605,0.09596524,0.5187332,0.08202595,NA,"GV_184899","2014Q3",-0.04811904,-0.03170538,NA,0.635,0.269,0.06265076,0.09544692,1825,3205,75,180,144.749,NA,3.385898,NA,NA,24.31,NA,0.703,5,4,11,4,0.30768,0.4193759,126,0.6825397,78.66832,0.2074246,0.3194434,1118,0.3139535,96.53643,0.064,0.097,18.65,13.33
"4181","GV_184899_2015Q3",-0.02812853,-0.04570558,-0.05512368,0.06507307,0.574515,-0.3145383,NA,"GV_184899","2015Q3",0.1122692,0.09858065,NA,0.67,0.313,0.07518666,0.04541963,2114,3803,90,201,143.756,NA,-5.954781,NA,NA,21.802,NA,0.634,3,8,3,7,0.7682,0.05236726,56,0.7678571,67.54462,0.1482522,0.3024841,1757,0.2754696,107.3168,0.073,0.066,17.48,13.41
"4182","GV_184899_2016Q3",-0.03918208,-0.03072422,-0.04345786,0.1089778,0.6510477,0.1181734,NA,"GV_184899","2016Q3",0.05557755,0.08991087,NA,0.665,0.294,0.1130323,0.1078277,2230,4555,94,259,199.26,NA,3.681007,NA,NA,15.833,NA,0.633,12,10,25,9,0.3847,0.2939175,324,0.537037,62.64,0.2031238,0.303523,1785,0.2610644,113.3024,0.059,0.103,17.59,10.95
"4183","GV_184899_2017Q3",0.04238116,0.07611083,0.06941094,-0.06853894,0.6574275,-0.09236217,NA,"GV_184899","2017Q3",-0.003798839,0.007441273,NA,0.654,0.288,0.05927108,0.04478665,1851,3001,85,160,215.457,NA,46.38344,NA,NA,16.277,NA,0.638,11,9,21,12,0.2312636,0.3948168,236,0.5677966,103.25,0.1547114,0.2797269,1374,0.2889374,82.50326,0.049,0.089,13.52,15.36
"4184","GV_184899_2018Q3",-0.004520021,0.003579739,-0.02150507,0.1414439,0.7734954,-0.1171409,NA,"GV_184899","2018Q3",-8.434865e-06,0.01488449,NA,0.649,0.277,0.0448456,0.03422108,1433,3107,60,171,238.086,NA,1.085488,NA,NA,18.048,NA,0.603,3,1,8,1,0.7177667,0.1402648,87,0.7816092,111.5432,0.3059148,0.3301796,1140,0.3122807,96.23467,0.063,0.122,22.63,23.23
"4185","GV_184899_2010Q4",-0.001255331,-0.1084021,-0.08295604,0.04197511,0.3782119,-0.01001609,-0.005337042,"GV_184899","2010Q4",-0.02414816,-0.007797303,NA,0.658,0.142,-0.0003104424,0.02114251,2536,3344,106,184,100.54,NA,7.538456,NA,NA,53.579,NA,0.705,8,4,16,6,0.4917375,0.3161705,185,0.6378378,92.59549,0.2039391,0.3094464,1419,0.2832981,79.74008,0.063,0.096,15.51,10.58
"4186","GV_184899_2011Q4",-0.01424807,-0.02458003,-0.01796841,0.03057189,0.3306052,-0.02202121,-0.005338302,"GV_184899","2011Q4",-0.03875352,-0.0274938,NA,0.621,0.139,-0.003289518,0.03274834,2116,1716,84,108,108.182,NA,-5.36013,NA,NA,46,NA,0.667,3,3,10,2,0.5970333,0.5221809,93,0.7526882,105.2922,0.3375114,0.3133958,592,0.402027,82.57669,0.059,0.116,21.86,13.37
"4187","GV_184899_2012Q4",0.004523491,-0.003362661,-0.007056805,0.1815347,0.400967,0.2339056,-0.005459912,"GV_184899","2012Q4",0.2466501,0.2812227,NA,0.611,0.099,0.07303698,0.05662106,2195,3637,91,169,169.319,NA,24.76911,NA,NA,36.36,NA,0.747,4,7,7,12,0.545,0.3799742,88,0.6931818,71.82353,0.2054314,0.3258224,1520,0.2802632,81.8611,0.075,0.069,15.16,13.15
"4188","GV_184899_2013Q4",0.01130183,0.02562254,0.03909321,0.03870454,0.4450616,-0.6257443,-0.005390288,"GV_184899","2013Q4",0.003299311,-0.04460368,NA,0.623,0.121,-0.05138281,-0.06234233,2154,3032,83,123,108.714,NA,62.46144,NA,NA,28.448,NA,0.801,7,4,13,8,0.4774571,0.3676456,234,0.5726496,103.8204,0.2208306,0.3235658,1680,0.2779762,93.36551,0.061,0.102,21.05,21.16
"4189","GV_184899_2014Q4",0.04885972,0.0134872,-0.000602297,0.0879405,0.5405079,0.4051435,-0.005142829,"GV_184899","2014Q4",-0.005905551,0.02916617,NA,0.664,0.193,-0.00931406,-0.00339676,2124,6100,86,323,150.855,NA,4.51788,NA,NA,24.31,NA,0.674,5,5,7,10,0.60976,0.2092808,133,0.6466165,82.36132,0.2485129,0.3067355,2622,0.2242563,102.8947,0.064,0.102,18.76,12.84
"4190","GV_184899_2015Q4",0.0902841,0.06166563,0.05875489,0.07611797,0.5841097,0.2631586,-0.005182136,"GV_184899","2015Q4",0.09574179,0.08062202,NA,0.665,0.189,-0.02403482,-0.01968835,2157,2973,99,153,146.316,NA,10.18497,NA,NA,21.802,NA,0.635,3,7,8,15,0.5158333,0.1774661,97,0.7010309,74.97684,0.1841871,0.3598784,1303,0.2870299,82.23872,0.06,0.081,19.93,12.84
"4191","GV_184899_2016Q4",0.002104393,0.004838305,0.01269848,0.06263989,0.6239862,-0.6240258,-0.005102424,"GV_184899","2016Q4",0.1450198,0.1087879,NA,0.659,0.209,0.05866163,-0.002709594,2361,3735,104,185,118.38,NA,-3.627338,NA,NA,15.833,NA,0.627,12,8,21,12,0.3634333,0.3991291,260,0.5384615,80.61453,0.227356,0.3080383,1615,0.2650155,104.4807,0.065,0.089,16.83,15.43
"4192","GV_184899_2017Q4",-0.01079602,0.01593613,0.009172916,0.3278882,0.6715281,1.181234,-0.005185851,"GV_184899","2017Q4",-0.07563803,-0.01524607,NA,0.636,0.187,-0.01768178,-0.02516834,1855,3248,84,201,200.271,NA,6.549455,NA,NA,16.277,NA,0.637,5,13,10,14,0.41136,0.4261885,117,0.6923077,82.33634,0.1827947,0.3195346,1295,0.2934363,80.41406,0.051,0.074,18.25,11.79
"4193","GV_184899_2018Q4",0.01606455,-0.0006644615,0.003111977,0.05210925,0.7333164,-0.6268446,-0.00517262,"GV_184899","2018Q4",-0.02125675,-0.04334639,NA,0.648,0.186,-0.03855456,-0.08110111,2169,4516,95,254,163.292,NA,-1.890765,NA,NA,18.048,NA,0.575,10,5,24,5,0.5384,0.2608701,236,0.5677966,73.37993,0.2612714,0.3291054,1649,0.2637962,85.80887,0.076,0.115,16.56,12.65
"4194","GV_016821_2013Q1",0.01014449,-0.006096249,-0.03346586,-0.2184992,0.8522464,-0.0359358,-0.003082423,"GV_016821","2013Q1",0.6989634,0.08264936,NA,0.888,0.887,1.101261,-0.01678524,3914,1658,151,67,-21.625,NA,NA,NA,NA,NA,1.478,0.052,10,2,22,3,0.55815,0.2619704,310,0.4774194,49.03716,0.22306,0.3199507,864,0.3425926,69.55435,0.093,0.125,16.53,16.43
"4195","GV_016821_2014Q1",-0.0038854,-0.01758981,0.04738302,-0.08673249,0.8437308,0.09514908,-0.002925848,"GV_016821","2014Q1",-0.5834939,-0.01111852,NA,0.904,0.903,0.1540755,-0.01857571,3644,4620,162,226,63.467,NA,NA,NA,NA,NA,1.477,0.054,10,12,16,18,0.45099,0.3726366,247,0.5303644,74.0835,0.1891076,0.3002014,2041,0.255267,81.88512,0.098,0.082,14.74,15.67
"4196","GV_016821_2015Q1",0.002188946,0.00133218,0.03502619,-0.07496038,0.8586525,-0.01166548,-0.003621255,"GV_016821","2015Q1",-0.02220188,-0.0008724938,NA,0.882,0.881,0.1281761,-0.02505874,4121,2346,203,118,61.96,NA,NA,NA,NA,NA,1.031,0.055,15,6,20,10,0.3831333,0.3204665,312,0.4647436,68.36025,0.3174891,0.3390728,1006,0.3419483,70.05638,0.095,0.117,12.55,13.09
"4197","GV_016821_2016Q1",0.1035998,0.1956543,0.1467836,-0.0771423,0.8388777,-0.03385567,-0.003792017,"GV_016821","2016Q1",-0.210206,-0.03893556,NA,0.866,0.864,-0.2135198,-0.0162388,4085,3180,183,150,65.229,NA,NA,NA,NA,NA,1.435,0.053,5,3,10,4,0.64416,0.1236139,122,0.6557377,71.40473,0.2427567,0.3346566,1456,0.2891484,73.39302,0.094,0.082,15.99,14.61
"4198","GV_016821_2017Q1",0.09875231,0.08327391,0.114346,-0.07119893,0.7993634,-0.02468764,-0.004249284,"GV_016821","2017Q1",0.01873571,-0.07034037,NA,0.851,0.85,0.04426987,-0.08383727,3479,2875,169,147,52.609,NA,NA,NA,NA,NA,1.015,0.055,5,3,6,3,0.66594,0.2748879,106,0.6603774,62.088,0.189742,0.2898288,1485,0.2868687,84.45121,0.097,0.085,13.76,16.35
"4199","GV_016821_2012Q2",-0.04641739,-0.07738723,0.003991049,-0.0983159,0.8480496,NA,-0.003239079,"GV_016821","2012Q2",-0.4551562,-0.1784834,NA,0.899,0.898,-0.1921261,0.04416435,4207,2169,196,113,51.561,NA,NA,NA,NA,NA,3.09,0.053,24,3,37,5,0.6218458,0.2413861,725,0.3889655,60.47427,0.1668422,0.3173521,897,0.3712375,88.23686,0.159,0.094,15.94,20.93
"4200","GV_016821_2013Q2",-0.04816915,-0.1019325,-0.09159752,-0.2945012,0.8429823,-0.04398379,-0.002733486,"GV_016821","2013Q2",0.7362776,0.04715698,NA,0.892,0.892,-0.1743829,0.009933622,4407,4004,189,178,6.336,NA,NA,NA,NA,NA,1.188,0.054,11,11,15,13,0.4736545,0.3117235,272,0.4926471,56.80412,0.2094417,0.3242671,2122,0.2563619,81.91391,0.111,0.098,14.14,15.5
"4201","GV_016821_2014Q2",-0.04500817,-0.1092049,-0.03151469,-0.07983176,0.8299454,0.2089702,-0.00299496,"GV_016821","2014Q2",-0.5442324,-0.006988228,NA,0.902,0.901,-0.09655691,0.01415185,4084,2439,170,111,69.617,NA,NA,NA,NA,NA,1.072,0.054,12,6,20,7,0.5936917,0.253656,366,0.5027322,69.81111,0.2057227,0.3468256,1070,0.3476636,80.50586,0.065,0.101,17.88,16.95
"4202","GV_016821_2015Q2",-0.0551633,-0.08170844,-0.1269032,-0.163718,0.8325562,-0.1609805,-0.003873971,"GV_016821","2015Q2",0.7991495,-0.09206557,NA,0.875,0.874,0.6623361,-0.07841254,5211,2843,232,132,5.877,NA,NA,NA,NA,NA,1.131,0.054,22,6,28,6,0.4277818,0.3010227,559,0.3685152,49.88802,0.2732344,0.30093,1368,0.2894737,67.42633,0.105,0.102,14.31,12.56
"4203","GV_016821_2016Q2",-0.005767938,0.01714361,-0.02229226,-0.07868556,0.8292599,0.06406328,-0.003831788,"GV_016821","2016Q2",-0.5203026,0.0531263,NA,0.863,0.861,0.009653654,0.009867763,3187,3140,147,142,68.576,NA,NA,NA,NA,NA,1.451,0.052,4,3,6,3,0.65225,0.06522517,99,0.5757576,37.5091,0.2336789,0.3710767,1428,0.302521,71.08115,0.099,0.089,15.17,18.08
"4204","GV_016821_2017Q2",0.01431425,0.0145481,-0.01303613,-0.06735079,0.800523,-0.01348122,-0.004140769,"GV_016821","2017Q2",-0.1284492,0.007264024,NA,0.848,0.846,-0.1362191,0.09416763,3645,2410,151,121,74.189,NA,NA,NA,NA,NA,1.014,0.054,8,5,27,13,0.618275,0.2712876,307,0.5114007,63.57152,0.1726061,0.2893759,1021,0.3349657,71.54862,0.129,0.073,20.09,17.2
"4205","GV_016821_2012Q3",-0.02304762,0.04415862,0.03833158,-0.08446635,0.8582858,NA,-0.002994276,"GV_016821","2012Q3",-0.3641191,0.003151203,NA,0.889,0.888,0.008334407,0.08597636,3533,3208,151,149,65.411,NA,NA,NA,NA,NA,2.221,0.052,19,20,21,23,0.6084316,0.2698611,480,0.4125,50.28328,0.2919473,0.3426184,1793,0.2699387,69.8079,0.139,0.108,13.62,13.32
"4206","GV_016821_2013Q3",0.0235096,0.01359248,0.02235733,-0.08837171,0.8422578,-0.0304978,-0.002739231,"GV_016821","2013Q3",-0.2402965,-0.05396782,NA,0.897,0.896,-0.5588061,-0.01889726,3812,4012,166,180,70.838,NA,NA,NA,NA,NA,1.21,0.054,10,7,19,11,0.63149,0.3008741,300,0.46,50,0.235133,0.3216814,2284,0.2333625,72.14564,0.1,0.096,16.67,16.89
"4207","GV_016821_2014Q3",0.08973656,0.04434491,0.03004954,-0.0771611,0.835571,-0.0195733,-0.00302284,"GV_016821","2014Q3",0.04624904,0.003326309,NA,0.899,0.898,0.01279406,-0.008706425,3359,4009,151,194,68.178,NA,NA,NA,NA,NA,0.996,0.055,13,8,19,8,0.5187308,0.103967,311,0.5144695,74.21941,0.1842208,0.3041045,1609,0.2945929,79.28743,0.095,0.076,12.87,13.64
"4208","GV_016821_2015Q3",-0.05181464,-0.01165118,-0.0232065,-0.09019001,0.8438026,-0.05189174,-0.003909065,"GV_016821","2015Q3",0.001643826,-0.02468236,NA,0.868,0.867,-0.4361453,0.06486336,3434,2672,145,110,59.979,NA,NA,NA,NA,NA,1.341,0.053,14,7,25,12,0.37465,0.3656818,434,0.4539171,62.97577,0.3232766,0.3612342,1331,0.3117956,69.93589,0.094,0.119,18.02,18.49
"4209","GV_016821_2016Q3",0.03294724,-0.02506255,-0.01558908,-0.07413957,0.8084615,-0.01512711,-0.004115858,"GV_016821","2016Q3",-0.1634171,0.006816159,NA,0.859,0.857,-0.01664849,0.01803709,4053,3456,149,150,70.928,NA,NA,NA,NA,NA,1.207,0.053,3,4,5,6,0.2060333,0.5186112,117,0.6581197,63.63553,0.2546351,0.3218704,1731,0.3084922,75.76964,0.11,0.106,28.53,15.98
"4210","GV_016821_2017Q3",-0.08249601,-0.0480558,-0.03856353,-0.1289416,0.8132476,-0.1192244,-0.003830742,"GV_016821","2017Q3",1.13604,-0.02633765,NA,0.847,0.846,1.410047,-0.01592397,4034,5382,160,225,12.538,NA,NA,NA,NA,NA,0.968,0.055,7,9,13,14,0.06292857,0.5171364,188,0.6117021,81.75943,0.001187097,0.3160844,2952,0.2147696,71.33342,0.079,0.035,16.72,14.4
"4211","GV_016821_2012Q4",0.02084186,0.06985716,0.05602853,-0.09098087,0.8564875,-0.05538768,-0.003012296,"GV_016821","2012Q4",-0.3024771,0.03150121,NA,0.887,0.886,-0.007441808,-0.02893075,3987,630,148,30,60.121,NA,NA,NA,NA,NA,1.669,0.052,17,2,35,2,0.7006882,0.2372001,561,0.4010695,59.46365,0.3293727,0.3244471,286,0.5104895,60.54681,0.144,0.11,16.55,11.67
"4212","GV_016821_2013Q4",-0.00699337,-0.05540533,-0.05330369,-0.08985912,0.8362071,-0.03026644,-0.002834564,"GV_016821","2013Q4",-0.2416546,-0.009314452,NA,0.904,0.903,-0.009216159,0.01690438,4729,4422,197,206,75.169,NA,NA,NA,NA,NA,1.157,0.054,24,8,38,10,0.4695958,0.2982741,763,0.395806,68.41598,0.2030828,0.3143369,2190,0.2447489,71.21221,0.11,0.098,16.76,14.2
"4213","GV_016821_2014Q4",0.05375046,0.08341232,0.1277058,0.3829412,0.839502,0.7119397,-0.003579013,"GV_016821","2014Q4",0.000245283,0.005771371,NA,0.869,0.867,-0.0527811,0.01938254,3873,3077,175,145,74.917,NA,NA,NA,NA,NA,1.073,0.055,15,8,21,12,0.36226,0.3308444,396,0.4848485,71.64419,0.1498951,0.3107196,1343,0.3023083,82.10498,0.115,0.085,16.57,13.76
"4214","GV_016821_2015Q4",0.01848495,0.02022369,-0.07288117,-0.0894409,0.8322845,NA,-0.003715315,"GV_016821","2015Q4",0.1329297,-0.04755202,NA,0.865,0.864,0.07137123,-0.004520377,4671,4099,206,200,53.933,NA,NA,NA,NA,NA,1.4,0.053,15,4,19,5,0.4879533,0.2069512,343,0.5043732,79.81346,0.2478333,0.3568524,2021,0.2731321,75.91368,0.107,0.093,13.94,17.72
"4215","GV_016821_2016Q4",0.007566795,0.01068372,-0.0129493,-0.07399796,0.8009513,NA,-0.00408336,"GV_016821","2016Q4",-0.2327506,-0.001746043,NA,0.85,0.849,-0.01742079,-0.01298617,3686,3666,175,182,69.737,NA,NA,NA,NA,NA,1.096,0.054,9,7,15,10,0.6676333,0.1595791,267,0.4794007,51.07826,0.2815694,0.3163177,1817,0.2812328,82.98191,0.105,0.11,15.48,15.89
"4216","GV_016821_2017Q4",0.03855084,0.03197169,0.04932557,-0.07456813,0.8174771,NA,-0.004106217,"GV_016821","2017Q4",0.1124542,-0.02829,NA,0.848,0.846,-0.4882706,-0.01496529,4069,5364,170,240,59.232,NA,NA,NA,NA,NA,1.277,0.055,13,15,23,19,0.2257769,0.4512775,338,0.4556213,53.20557,0.1358746,0.2798498,2757,0.2241567,75.6525,0.073,0.048,14.31,13.55
